name,price,status,shipping,free_returns,items_sold
Personalized Mug with Your Photo/ Image/ Logo and Text 11oz or 15oz,1499,Brand New,0,False,
"PPD Winter Wolf Mug in Gift Box, 400 ml, Porcelain Paperproducts Design Teacup",2495,Brand New,0,True,
New ListingPortobello by Design Gnome For The Holidays Christmas Coffee Tea Cup Mug NEW,1800,Brand New,820,False,
Home Essentials Grandma Coffee Mug Large 32oz,2999,Brand New,0,False,
"Denny 's  ""Wake up and smell the Coffee""..... Mug coffee/tea- Syracuse China",995,Pre-Owned,585,True,
God Guns & Trump Donald Trump President Coffee Mug 2024 Election 2nd Amendment..,1899,Brand New,599,True,
New ListingNorman Rockwell 1981 Sour Note Coffee Mug Tea Cup Collectible Vintage,99,Brand New,900,False,
New ListingVintage Santa Coffee Mug,950,Pre-Owned,1150,False,
I Wish YOU lived next door Ceramic Mug,1899,Brand New,599,True,
Brenda Novak Ideal Bookshelf Coffee Mug Library Reader Jane Mount,400,Pre-Owned,1115,False,
New ListingCoffee/ Tea Cup (Black),1000,Brand New,1260,False,
Light Travels White glossy mug,1050,Brand New,649,True,
Game of Thrones White Mug 11 Oz Symbols ,1299,Brand New,0,False,
"Sexy Woman Naked Body Shaped Ceramic Mug 3,9 X 3,9 in.",1200,Brand New,900,False,
My Chickens Think Im Amazing Mug Funny Chicken Lover Gifts Coffee Tea Cup Chicke,1799,Brand New,499,True,
